method,case_id,category,fake_record_name,seed_value,draw_count,modulo_n,input_byte_length,compiler,operation_label,expected_observation,actual_observation,expected_outcome,actual_outcome,c_harness_matched,randmax_matched,sequence_matched,reset_matched,modulo_bias_matched,rand_r_matched,strtol_matched,return_value_matched,errno_matched,compiler_matched,newlib_not_tested,portability_not_tested,security_not_tested,thread_safety_not_tested,naive_should_fail,output_char_length,output_byte_length,elapsed_time,failure_reason
portability_scope_marker,c39_fuzzing_reproducibility,fuzzing_reproducibility_marker,synthetic_payload,555,5,,,zig cc,fuzzing_reproducibility_marker,repeat_local,"seq=1897361756,511234109,2040558095,299669925,1854125204
seq2=1897361756,511234109,2040558095,299669925,1854125204
match=1
ok=1",success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,127,127,0.007618177914991975,
toy_project_prng_marker,c39_fuzzing_reproducibility,fuzzing_reproducibility_marker,synthetic_payload,555,5,,,zig cc,fuzzing_reproducibility_marker,repeat_local,"seq=1897361756,511234109,2040558095,299669925,1854125204
seq2=1897361756,511234109,2040558095,299669925,1854125204
match=1
ok=1",success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,127,127,0.007618177914991975,
copy_size_timing_marker,c39_fuzzing_reproducibility,fuzzing_reproducibility_marker,synthetic_payload,555,5,,,zig cc,fuzzing_reproducibility_marker,repeat_local,"seq=1897361756,511234109,2040558095,299669925,1854125204
seq2=1897361756,511234109,2040558095,299669925,1854125204
match=1
ok=1",success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,127,127,0.007618177914991975,
naive_rand_modulo_marker,c39_fuzzing_reproducibility,fuzzing_reproducibility_marker,synthetic_payload,555,5,,,zig cc,fuzzing_reproducibility_marker,repeat_local,"seq=1897361756,511234109,2040558095,299669925,1854125204
seq2=1897361756,511234109,2040558095,299669925,1854125204
match=1
ok=1",success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,127,127,0.007618177914991975,
external_rng_truth_not_tested_marker,c39_fuzzing_reproducibility,fuzzing_reproducibility_marker,synthetic_payload,555,5,,,zig cc,fuzzing_reproducibility_marker,repeat_local,"seq=1897361756,511234109,2040558095,299669925,1854125204
seq2=1897361756,511234109,2040558095,299669925,1854125204
match=1
ok=1",success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,127,127,0.007618177914991975,
preserve_original_case_baseline,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
compiler_discovery_checker,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
c_harness_compile_checker,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
rand_srand_policy_observer,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
hidden_state_marker,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
modulo_bias_marker,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
rand_r_policy_observer,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
seed_parsing_policy_observer,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
embedded_newlib_scope_marker,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
crypto_security_scope_marker,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
thread_reentrancy_scope_marker,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
portability_scope_marker,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
toy_project_prng_marker,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
copy_size_timing_marker,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
naive_rand_modulo_marker,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
external_rng_truth_not_tested_marker,c40_library_internal_rand,library_internal_rand_marker,fake_library_call,13,3,,,zig cc,library_internal_rand_marker,disturbed,a=1358590890 lib=733184381 b=1941561279 disturbed=1 ok=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,56,56,0.007483757799491286,
preserve_original_case_baseline,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
compiler_discovery_checker,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
c_harness_compile_checker,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
rand_srand_policy_observer,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
hidden_state_marker,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
modulo_bias_marker,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
rand_r_policy_observer,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
seed_parsing_policy_observer,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
embedded_newlib_scope_marker,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
crypto_security_scope_marker,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
thread_reentrancy_scope_marker,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
portability_scope_marker,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
toy_project_prng_marker,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
copy_size_timing_marker,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
naive_rand_modulo_marker,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
external_rng_truth_not_tested_marker,c41_strtol_seed_valid,strtol_seed_valid,demo_seed,,0,,,zig cc,strtol_seed_valid,,val=12345 end_ok=1 errno=0 ok=1,success,success,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,31,31,0.00766350980848074,
preserve_original_case_baseline,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
compiler_discovery_checker,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
c_harness_compile_checker,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
rand_srand_policy_observer,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
hidden_state_marker,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
modulo_bias_marker,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
rand_r_policy_observer,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
seed_parsing_policy_observer,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
embedded_newlib_scope_marker,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
crypto_security_scope_marker,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
thread_reentrancy_scope_marker,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
portability_scope_marker,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
toy_project_prng_marker,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
copy_size_timing_marker,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
naive_rand_modulo_marker,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,fail,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,30,30,0.007570810150355101,strtol trailing-junk seed rejected
external_rng_truth_not_tested_marker,c42_strtol_trailing_junk,strtol_seed_trailing_junk,demo_seed,,0,,,zig cc,strtol_seed_trailing_junk,,val=12345 trailing_junk=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,30,30,0.007570810150355101,
preserve_original_case_baseline,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
compiler_discovery_checker,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
c_harness_compile_checker,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
rand_srand_policy_observer,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
hidden_state_marker,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
modulo_bias_marker,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
rand_r_policy_observer,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
seed_parsing_policy_observer,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
embedded_newlib_scope_marker,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
crypto_security_scope_marker,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
thread_reentrancy_scope_marker,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
portability_scope_marker,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
toy_project_prng_marker,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
copy_size_timing_marker,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
naive_rand_modulo_marker,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,fail,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,46,46,0.00742260692641139,strtol range errno seed rejected
external_rng_truth_not_tested_marker,c43_strtol_range_errno,strtol_seed_range_errno,demo_seed,,0,,,zig cc,strtol_seed_range_errno,,val=9223372036854775807 errno=34 erange=1 ok=1,error,error,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,46,46,0.00742260692641139,
preserve_original_case_baseline,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
compiler_discovery_checker,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
c_harness_compile_checker,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
rand_srand_policy_observer,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
hidden_state_marker,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
modulo_bias_marker,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
rand_r_policy_observer,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
seed_parsing_policy_observer,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
embedded_newlib_scope_marker,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
crypto_security_scope_marker,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
thread_reentrancy_scope_marker,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
portability_scope_marker,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
toy_project_prng_marker,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
copy_size_timing_marker,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
naive_rand_modulo_marker,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
external_rng_truth_not_tested_marker,c44_negative_seed_cast,negative_seed_cast_caveat,demo_seed,,0,,,zig cc,negative_seed_cast_caveat,,case=c44_negative_seed_cast ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,41,41,0.007485646987333894,
preserve_original_case_baseline,c45_unsigned_seed_width,unsigned_seed_width_caveat,demo_seed,,0,,,zig cc,unsigned_seed_width_caveat,,case=c45_unsigned_seed_width ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,42,42,0.007566316053271294,
compiler_discovery_checker,c45_unsigned_seed_width,unsigned_seed_width_caveat,demo_seed,,0,,,zig cc,unsigned_seed_width_caveat,,case=c45_unsigned_seed_width ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,42,42,0.007566316053271294,
c_harness_compile_checker,c45_unsigned_seed_width,unsigned_seed_width_caveat,demo_seed,,0,,,zig cc,unsigned_seed_width_caveat,,case=c45_unsigned_seed_width ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,42,42,0.007566316053271294,
rand_srand_policy_observer,c45_unsigned_seed_width,unsigned_seed_width_caveat,demo_seed,,0,,,zig cc,unsigned_seed_width_caveat,,case=c45_unsigned_seed_width ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,42,42,0.007566316053271294,
hidden_state_marker,c45_unsigned_seed_width,unsigned_seed_width_caveat,demo_seed,,0,,,zig cc,unsigned_seed_width_caveat,,case=c45_unsigned_seed_width ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,42,42,0.007566316053271294,
modulo_bias_marker,c45_unsigned_seed_width,unsigned_seed_width_caveat,demo_seed,,0,,,zig cc,unsigned_seed_width_caveat,,case=c45_unsigned_seed_width ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,42,42,0.007566316053271294,
rand_r_policy_observer,c45_unsigned_seed_width,unsigned_seed_width_caveat,demo_seed,,0,,,zig cc,unsigned_seed_width_caveat,,case=c45_unsigned_seed_width ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,42,42,0.007566316053271294,
seed_parsing_policy_observer,c45_unsigned_seed_width,unsigned_seed_width_caveat,demo_seed,,0,,,zig cc,unsigned_seed_width_caveat,,case=c45_unsigned_seed_width ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,42,42,0.007566316053271294,
embedded_newlib_scope_marker,c45_unsigned_seed_width,unsigned_seed_width_caveat,demo_seed,,0,,,zig cc,unsigned_seed_width_caveat,,case=c45_unsigned_seed_width ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,42,42,0.007566316053271294,
crypto_security_scope_marker,c45_unsigned_seed_width,unsigned_seed_width_caveat,demo_seed,,0,,,zig cc,unsigned_seed_width_caveat,,case=c45_unsigned_seed_width ok=1 marker=1,not_applicable,not_applicable,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,42,42,0.007566316053271294,
